RII R735QTJ8XC9X,AN,57.26,525956,30116240,True,1.0000000,1
ANAC URVTV333831H,ANAC,15.3,227046,3473803,False,1.0000000,1
ANAD R735QTJ8XC9X,ANAD,1.34,857499,1149048,False,1.0000000,1
ANAT R735QTJ8XC9X,ANAT,114.42,6795,777483,True,0.8984239,1
ANCB UTLV0Z4Q1M5H,ANCB,19.66,125,2457,True,1.0000000,1
XSI TMXTN4HEONS5,ANCI,3.45,15239,52574,False,1.0000000,1
ANCX T0GG69SNSHUT,ANCX,14.76,10626,156839,True,0.8729937,1
AND UTTQLQ22NNFP,AND,11.48,450,5166,False,0.9406906,1
ANDE R735QTJ8XC9X,ANDE,52,197033,10245716,True,0.9382529,1
ANF R735QTJ8XC9X,ANF,39.31,1325161,52092078,True,0.8555091,1
ANFI VANAJ80VPN51,ANFI,13.02,25598,333285,True,1.0000000,1
ANGI V1OBWK1IM6HX,ANGI,10.11,320363,3238869,True,1.0000000,1
ANGL V5O367G5SBXH,ANGL,28.201,809,22814,False,0.7933463,1
ANGO SZ09HBEPQICL,ANGO,14.46,57921,837537,True,1.0000000,1
ANH R8Z3L9RW7ECL,ANH,5.32,218661,1163276,True,0.6303213,1
ANIK R735QTJ8XC9X,ANIK,48.05,198500,9537925,True,1.0000000,1
BPA SSGXMYZDG6ZP,ANIP,32.33,82096,2654163,True,1.0000000,1
ANN R735QTJ8XC9X,ANN,38.95,635371,24747700,False,1.0000000,1
ANR T687HZZ9XOPX,ANR,3.36,5315480,17860012,False,1.0000000,1
ANSS R735QTJ8XC9X,ANSS,74.96,186057,13946832,True,1.0000000,1
ANTH UKJY211UPW11,ANTH,3.24,43028,139410,True,1.0000000,8
ANV TSHPE3QO7TD1,ANV,2.75,1180419,3246152,False,1.0000000,1
ANW TOB1ZSRUIDT1,ANW,10.45,173744,1815624,True,0.9611838,1
AOA U7GAX8U02I5H,AOA,46.72,3548,165762,False,0.8892686,1
AOD TPNAWDP49CO5,AOD,8.87,162247,1439130,True,0.7082353,1
DMN R735QTJ8XC9X,AOI,2.5,96007,240017,True,1.0000000,10
AOK U7GAX8U02I5H,AOK,32.87,21630,710978,False,0.9079863,1
AOL UIC6UGF6IS11,AOL,35.91,848840,30481844,False,1.0000000,1
AOM U7GAX8U02I5H,AOM,35.46,1246,44183,False,0.9069867,1
AOC R735QTJ8XC9X,AON,90.05,710591,63988719,True,0.9541194,1
AOR U7K8PMAODISL,AOR,40.09,6685,268001,False,0.8953122,1
AOS R735QTJ8XC9X,AOS,49.45,368833,18238791,True,0.9559861,0.25
AOSL UM61FJMT8EHX,AOSL,8.66,44918,388989,True,1.0000000,1
AP R735QTJ8XC9X,AP,21.67,11242,243614,True,0.8904517,1
APA R735QTJ8XC9X,APA,93.18,1362138,126924018,True,0.9269434,1
APAGF R735QTJ8XC9X,APAGF,13.64,8053,109842,False,1.0000000,1
APAM VEP0P25V1AW5,APAM,57.74,138015,7968986,True,0.7086017,1
APB R735QTJ8XC9X,APB,10.93,5486,59961,True,0.8898364,1
APC R735QTJ8XC9X,APC,102.2,2095133,214122592,True,0.9649472,1
